Type,TPM,Gene
H2K37M,109.18,GRIA2
H2K37M,0,GRIA2
H2K37M,486.96,GRIA2
H2K37M,1124.28,GRIA2
H2K37M,148.19,GRIA2
H2K37M,0,GRIA2
H2K37M,401.23,GRIA2
H2K37M,1292.85,GRIA2
H2K37M,232.56,GRIA2
H2K37M,932.56,GRIA2
H2K37M,2896.56,GRIA2
H2K37M,621.76,GRIA2
H2K37M,350.62,GRIA2
H2K37M,134.62,GRIA2
H2K37M,0,GRIA2
H2K37M,1223.06,GRIA2
H2K37M,104.21,GRIA2
H2K37M,0,GRIA2
H2K37M,104.7,GRIA2
H2K37M,38.4,GRIA2
H2K37M,3.42,GRIA2
H2K37M,578.72,GRIA2
H2K37M,0,GRIA2
H2K37M,351.41,GRIA2
H2K37M,0,GRIA2
H2K37M,350.48,GRIA2
H2K37M,420.6,GRIA2
H2K37M,955.79,GRIA2
H2K37M,348.67,GRIA2
H2K37M,763.48,GRIA2
H2K37M,0,GRIA2
H2K37M,635.62,GRIA2
H2K37M,512.96,GRIA2
H2K37M,353.27,GRIA2
H2K37M,191.65,GRIA2
H2K37M,64.52,GRIA2
H2K37M,828.63,GRIA2
H2K37M,679.94,GRIA2
H2K37M,517.7,GRIA2
H2K37M,32.58,GRIA2
H2K37M,785.89,GRIA2
H2K37M,222.7,GRIA2
H2K37M,76.9,GRIA2
H2K37M,338.8,GRIA2
H2K37M,15.14,GRIA2
H2K37M,276.98,GRIA2
H2K37M,947.21,GRIA2
H2K37M,157.3,GRIA2
H2K37M,108.46,GRIA2
H2K37M,217.09,GRIA2
H2K37M,739.64,GRIA2
H2K37M,169.85,GRIA2
H2K37M,1015.27,GRIA2
H2K37M,348.56,GRIA2
H2K37M,357.85,GRIA2
H2K37M,283.23,GRIA2
H2K37M,631.54,GRIA2
H2K37M,364.91,GRIA2
H2K37M,63.22,GRIA2
H2K37M,33.25,GRIA2
H2K37M,456.38,GRIA2
H2K37M,1605.6,GRIA2
H2K37M,26.82,GRIA2
H2K37M,110.18,GRIA2
H2K37M,912.43,GRIA2
H2K37M,229.41,GRIA2
H2K37M,0.72,GRIA2
H2K37M,657.65,GRIA2
H2K37M,464.44,GRIA2
H2K37M,0,GRIA2
H2K37M,595.26,GRIA2
H2K37M,204.27,GRIA2
H2K37M,128.45,GRIA2
H2K37M,30.47,GRIA2
H2K37M,474.6,GRIA2
H2K37M,42.74,GRIA2
H2K37M,6,GRIA2
H2K37M,326.93,GRIA2
H2K37M,35.79,GRIA2
H2K37M,440.19,GRIA2
H2K37M,660.29,GRIA2
H2K37M,2.89,GRIA2
H2K37M,611.51,GRIA2
H2K37M,175.44,GRIA2
H2K37M,8.88,GRIA2
H2K37M,479.6,GRIA2
H2K37M,946.7,GRIA2
H2K37M,59.3,GRIA2
H2K37M,205.1,GRIA2
H2K37M,267.7,GRIA2
H2K37M,871.74,GRIA2
H2K37M,328.24,GRIA2
H2K37M,344.02,GRIA2
H2K37M,645.44,GRIA2
H2K37M,0,GRIA2
H2K37M,231.98,GRIA2
H2K37M,1198.67,GRIA2
H2K37M,666.34,GRIA2
H2K37M,295.66,GRIA2
H2K37M,552.56,GRIA2
H2K37M,139.28,GRIA2
H2K37M,682.12,GRIA2
H2K37M,393.85,GRIA2
H2K37M,60.7,GRIA2
H2K37M,410.3,GRIA2
H2K37M,315.62,GRIA2
H2K37M,1301.8,GRIA2
H2K37M,750.1,GRIA2
H2K37M,463.23,GRIA2
H2K37M,481.62,GRIA2
H2K37M,686.04,GRIA2
H2K37M,193.21,GRIA2
H2K37M,228.88,GRIA2
H2K37M,784.55,GRIA2
H2K37M,1104.26,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,463.45,GRIA2
H2K37M,126.96,GRIA2
H2K37M,175.59,GRIA2
H2K37M,0,GRIA2
H2K37M,433.41,GRIA2
H2K37M,16.66,GRIA2
H2K37M,276.01,GRIA2
H2K37M,76.45,GRIA2
H2K37M,457.35,GRIA2
H2K37M,412.18,GRIA2
H2K37M,82.87,GRIA2
H2K37M,73.34,GRIA2
H2K37M,82.21,GRIA2
H2K37M,174.73,GRIA2
H2K37M,206.34,GRIA2
H2K37M,96.08,GRIA2
H2K37M,34.12,GRIA2
H2K37M,56.86,GRIA2
H2K37M,0,GRIA2
H2K37M,109.57,GRIA2
H2K37M,506.83,GRIA2
H2K37M,370.32,GRIA2
H2K37M,773.21,GRIA2
H2K37M,278.54,GRIA2
H2K37M,1064.35,GRIA2
H2K37M,65.04,GRIA2
H2K37M,177.72,GRIA2
H2K37M,657.38,GRIA2
H2K37M,716.5,GRIA2
H2K37M,451.34,GRIA2
H2K37M,0.95,GRIA2
H2K37M,0,GRIA2
H2K37M,105.48,GRIA2
H2K37M,0,GRIA2
H2K37M,173.49,GRIA2
H2K37M,92.9,GRIA2
H2K37M,200.76,GRIA2
H2K37M,74.04,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,54.4,GRIA2
H2K37M,55.01,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,117.39,GRIA2
H2K37M,187.76,GRIA2
H2K37M,9.18,GRIA2
H2K37M,337.89,GRIA2
H2K37M,68.86,GRIA2
H2K37M,320.76,GRIA2
H2K37M,144.81,GRIA2
H2K37M,139.27,GRIA2
H2K37M,21.11,GRIA2
H2K37M,10.41,GRIA2
H2K37M,184.99,GRIA2
H2K37M,45.58,GRIA2
H2K37M,0,GRIA2
H2K37M,329.98,GRIA2
H2K37M,40.94,GRIA2
H2K37M,93.33,GRIA2
H2K37M,158.7,GRIA2
H2K37M,35.5,GRIA2
H2K37M,151.42,GRIA2
H2K37M,119.21,GRIA2
H2K37M,0,GRIA2
H2K37M,41.64,GRIA2
H2K37M,6.62,GRIA2
H2K37M,225.19,GRIA2
H2K37M,46.65,GRIA2
H2K37M,87.64,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,109.11,GRIA2
H2K37M,0,GRIA2
H2K37M,18.53,GRIA2
H2K37M,146.44,GRIA2
H2K37M,0,GRIA2
H2K37M,111.67,GRIA2
H2K37M,0,GRIA2
H2K37M,201.5,GRIA2
H2K37M,30.5,GRIA2
H2K37M,118.57,GRIA2
H2K37M,81.83,GRIA2
H2K37M,422.21,GRIA2
H2K37M,714.21,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,9.81,GRIA2
H2K37M,213.95,GRIA2
H2K37M,0,GRIA2
H2K37M,13.53,GRIA2
H2K37M,0,GRIA2
H2K37M,703.71,GRIA2
H2K37M,33.38,GRIA2
H2K37M,0,GRIA2
H2K37M,170.36,GRIA2
H2K37M,14.73,GRIA2
H2K37M,0,GRIA2
H2K37M,16.5,GRIA2
H2K37M,7.99,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,4.71,GRIA2
H2K37M,0.7,GRIA2
H2K37M,4.98,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,47.09,GRIA2
H2K37M,101.74,GRIA2
H2K37M,0.48,GRIA2
H2K37M,0,GRIA2
H2K37M,47,GRIA2
H2K37M,6.38,GRIA2
H2K37M,0,GRIA2
H2K37M,134.72,GRIA2
H2K37M,146.68,GRIA2
H2K37M,105.57,GRIA2
H2K37M,0,GRIA2
H2K37M,121.29,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,173.33,GRIA2
H2K37M,121.53,GRIA2
H2K37M,320.28,GRIA2
H2K37M,195.34,GRIA2
H2K37M,0,GRIA2
H2K37M,129.5,GRIA2
H2K37M,290.52,GRIA2
H2K37M,111.72,GRIA2
H2K37M,0,GRIA2
H2K37M,169.4,GRIA2
H2K37M,475.39,GRIA2
H2K37M,4.55,GRIA2
H2K37M,129.95,GRIA2
H2K37M,18.96,GRIA2
H2K37M,103.97,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,209.01,GRIA2
H2K37M,423.4,GRIA2
H2K37M,0,GRIA2
H2K37M,208.04,GRIA2
H2K37M,281.79,GRIA2
H2K37M,0,GRIA2
H2K37M,225.55,GRIA2
H2K37M,28.25,GRIA2
H2K37M,127.83,GRIA2
H2K37M,167.51,GRIA2
H2K37M,0,GRIA2
H2K37M,238.09,GRIA2
H2K37M,111.24,GRIA2
H2K37M,155.39,GRIA2
H2K37M,116.05,GRIA2
H2K37M,109.52,GRIA2
H2K37M,177.2,GRIA2
H2K37M,153.05,GRIA2
H2K37M,0,GRIA2
H2K37M,98.06,GRIA2
H2K37M,592.97,GRIA2
H2K37M,129.5,GRIA2
H2K37M,24.03,GRIA2
H2K37M,195.92,GRIA2
H2K37M,46.31,GRIA2
H2K37M,42.76,GRIA2
H2K37M,72,GRIA2
H2K37M,197.7,GRIA2
H2K37M,215.68,GRIA2
H2K37M,101.61,GRIA2
H2K37M,197.43,GRIA2
H2K37M,0,GRIA2
H2K37M,193.88,GRIA2
H2K37M,278.6,GRIA2
H2K37M,43.7,GRIA2
H2K37M,0,GRIA2
H2K37M,167.51,GRIA2
H2K37M,0.4,GRIA2
H2K37M,377.2,GRIA2
H2K37M,52.8,GRIA2
H2K37M,46.67,GRIA2
H2K37M,155.46,GRIA2
H2K37M,52.94,GRIA2
H2K37M,50.79,GRIA2
H2K37M,45.7,GRIA2
H2K37M,26.32,GRIA2
H2K37M,61.05,GRIA2
H2K37M,15.3,GRIA2
H2K37M,0,GRIA2
H2K37M,161.9,GRIA2
H2K37M,351.56,GRIA2
H2K37M,15.83,GRIA2
H2K37M,132.06,GRIA2
H2K37M,29.47,GRIA2
H2K37M,0,GRIA2
H2K37M,126.65,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,202.72,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,41.61,GRIA2
H2K37M,0,GRIA2
H2K37M,85.44,GRIA2
H2K37M,159.03,GRIA2
H2K37M,191.74,GRIA2
H2K37M,143.17,GRIA2
H2K37M,179.29,GRIA2
H2K37M,63.02,GRIA2
H2K37M,109.05,GRIA2
H2K37M,203.81,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,111.91,GRIA2
H2K37M,1.68,GRIA2
H2K37M,4.61,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,175.82,GRIA2
H2K37M,143.45,GRIA2
H2K37M,63.58,GRIA2
H2K37M,66.57,GRIA2
H2K37M,0,GRIA2
H2K37M,112.11,GRIA2
H2K37M,0,GRIA2
H2K37M,43.03,GRIA2
H2K37M,0,GRIA2
H2K37M,61.79,GRIA2
H2K37M,34.42,GRIA2
H2K37M,0,GRIA2
H2K37M,247.29,GRIA2
H2K37M,0,GRIA2
H2K37M,64.99,GRIA2
H2K37M,86.78,GRIA2
H2K37M,0,GRIA2
H2K37M,127.33,GRIA2
H2K37M,187.13,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,36.89,GRIA2
H2K37M,276.15,GRIA2
H2K37M,269.33,GRIA2
H2K37M,113.36,GRIA2
H2K37M,9.25,GRIA2
H2K37M,1.52,GRIA2
H2K37M,51.92,GRIA2
H2K37M,40.99,GRIA2
H2K37M,57.61,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,34.28,GRIA2
H2K37M,133.91,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,475.92,GRIA2
H2K37M,14.85,GRIA2
H2K37M,61.28,GRIA2
H2K37M,74.43,GRIA2
H2K37M,18.07,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,72.7,GRIA2
H2K37M,0,GRIA2
H2K37M,282.32,GRIA2
H2K37M,57.6,GRIA2
H2K37M,313.58,GRIA2
H2K37M,54.38,GRIA2
H2K37M,32.07,GRIA2
H2K37M,0,GRIA2
H2K37M,140.31,GRIA2
H2K37M,0,GRIA2
H2K37M,115.12,GRIA2
H2K37M,70.62,GRIA2
H2K37M,0,GRIA2
H2K37M,451.02,GRIA2
H2K37M,0,GRIA2
H2K37M,786.65,GRIA2
H2K37M,65.94,GRIA2
H2K37M,0,GRIA2
H2K37M,129.41,GRIA2
H2K37M,0,GRIA2
H2K37M,50.37,GRIA2
H2K37M,5.57,GRIA2
H2K37M,0,GRIA2
H2K37M,204.73,GRIA2
H2K37M,45.29,GRIA2
H2K37M,1.78,GRIA2
H2K37M,399.13,GRIA2
H2K37M,2.7,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,226.36,GRIA2
H2K37M,103.24,GRIA2
H2K37M,18.17,GRIA2
H2K37M,79.76,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,62.74,GRIA2
H2K37M,263.49,GRIA2
H2K37M,94.63,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,132.62,GRIA2
H2K37M,0,GRIA2
H2K37M,64.73,GRIA2
H2K37M,17.03,GRIA2
H2K37M,19.81,GRIA2
H2K37M,133.6,GRIA2
H2K37M,71.84,GRIA2
H2K37M,99.58,GRIA2
H2K37M,161.87,GRIA2
H2K37M,16.57,GRIA2
H2K37M,236.21,GRIA2
H2K37M,142.73,GRIA2
H2K37M,90.01,GRIA2
H2K37M,171.75,GRIA2
H2K37M,96.02,GRIA2
H2K37M,362.11,GRIA2
H2K37M,131.03,GRIA2
H2K37M,40.47,GRIA2
H2K37M,83.99,GRIA2
H2K37M,108.9,GRIA2
H2K37M,126.75,GRIA2
H2K37M,161.46,GRIA2
H2K37M,35.07,GRIA2
H2K37M,0,GRIA2
H2K37M,374.57,GRIA2
H2K37M,124.29,GRIA2
H2K37M,94.77,GRIA2
H2K37M,447.96,GRIA2
H2K37M,14.15,GRIA2
H2K37M,471.2,GRIA2
H2K37M,0,GRIA2
H2K37M,116.25,GRIA2
H2K37M,0,GRIA2
H2K37M,24.65,GRIA2
H2K37M,373.35,GRIA2
H2K37M,70.5,GRIA2
H2K37M,27.02,GRIA2
H2K37M,42.74,GRIA2
H2K37M,26.93,GRIA2
H2K37M,128.33,GRIA2
H2K37M,70.87,GRIA2
H2K37M,46.94,GRIA2
H2K37M,336.75,GRIA2
H2K37M,311.29,GRIA2
H2K37M,128.39,GRIA2
H2K37M,10.02,GRIA2
H2K37M,127.78,GRIA2
H2K37M,18.08,GRIA2
H2K37M,79.36,GRIA2
H2K37M,119.61,GRIA2
H2K37M,102.5,GRIA2
H2K37M,155.39,GRIA2
H2K37M,0,GRIA2
H2K37M,156.82,GRIA2
H2K37M,135.05,GRIA2
H2K37M,113.22,GRIA2
H2K37M,38.41,GRIA2
H2K37M,49.46,GRIA2
H2K37M,53.81,GRIA2
H2K37M,82.17,GRIA2
H2K37M,94.06,GRIA2
H2K37M,3.46,GRIA2
H2K37M,29.34,GRIA2
H2K37M,192,GRIA2
H2K37M,166.41,GRIA2
H2K37M,0,GRIA2
H2K37M,168.16,GRIA2
H2K37M,0.58,GRIA2
H2K37M,4.92,GRIA2
H2K37M,198.24,GRIA2
H2K37M,16.23,GRIA2
H2K37M,54.55,GRIA2
H2K37M,2.37,GRIA2
H2K37M,148.41,GRIA2
H2K37M,7.78,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,354.95,GRIA2
H2K37M,56.25,GRIA2
H2K37M,62.12,GRIA2
H2K37M,88.28,GRIA2
H2K37M,25.11,GRIA2
H2K37M,92.39,GRIA2
H2K37M,173.55,GRIA2
H2K37M,58.37,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,51.87,GRIA2
H2K37M,266.89,GRIA2
H2K37M,50.4,GRIA2
H2K37M,279.39,GRIA2
H2K37M,0,GRIA2
H2K37M,163.05,GRIA2
H2K37M,42.55,GRIA2
H2K37M,74.39,GRIA2
H2K37M,82.6,GRIA2
H2K37M,57.87,GRIA2
H2K37M,0,GRIA2
H2K37M,89.3,GRIA2
H2K37M,268.87,GRIA2
H2K37M,41.91,GRIA2
H2K37M,54.65,GRIA2
H2K37M,114.2,GRIA2
H2K37M,154.19,GRIA2
H2K37M,0,GRIA2
H2K37M,0,GRIA2
H2K37M,66.41,GRIA2
H2K37M,577.09,GRIA2
H2K37M,0,GRIA2
H2K37M,4.01,GRIA2
H2K37M,118.72,GRIA2
H2K37M,43.82,GRIA2
H2K37M,372.89,GRIA2
H2K37M,1.96,GRIA2
H2K37M,204.69,GRIA2
H2K37M,8.38,GRIA2
H2K37M,0,GRIA2
H2K37M,141.63,GRIA2
H2K37M,106.99,GRIA2
H2K37M,69.9,GRIA2
